customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05332,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.59,304.95,Yes
CUST-05333,Female,1,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,68.34,2396.23,No
CUST-05334,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,16.05,118.95,No
CUST-05335,Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.06,325.64,Yes
CUST-05336,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.38,997.35,No
CUST-05337,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.41,871.45,Yes
CUST-05338,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.68,175.5,No
CUST-05339,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,42.38,3043.38,No
CUST-05340,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.48,14.53,No
CUST-05341,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.64,534.05,No
CUST-05342,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.02,1387.85,No
CUST-05343,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),75.42,1889.47,No
CUST-05344,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.05,784.15,No
CUST-05345,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),88.91,5863.9,No
CUST-05346,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,54.93,1988.18,No
CUST-05347,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.27,221.59,No
CUST-05348,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),73.35,731.58,No
CUST-05349,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.81,928.09,No
CUST-05350,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.28,52.78,Yes
CUST-05351,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),81.84,2141.5,No
CUST-05352,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,58.19,2203.21,No
CUST-05353,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,78.84,148.39,Yes
CUST-05354,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.59,809.18,Yes
CUST-05355,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.61,268.27,Yes
CUST-05356,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),80.81,153.84,No
CUST-05357,Female,1,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),17.47,70.24,Yes
CUST-05358,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,79.72,162.53,No
CUST-05359,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.16,4545.33,Yes
CUST-05360,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,76.57,534.95,No
CUST-05361,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,2.94,No
CUST-05362,Male,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.16,323.2,No
CUST-05363,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.65,190.18,Yes
CUST-05364,Female,0,No,Yes,40,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.68,2966.25,No
CUST-05365,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),49.02,786.69,No
CUST-05366,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.74,1048.33,No
CUST-05367,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.6,311.4,No
CUST-05368,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.53,299.21,Yes
CUST-05369,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.31,1285.0,Yes
CUST-05370,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,80.55,712.36,No
CUST-05371,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,86.65,86.02,Yes
CUST-05372,Male,1,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.29,469.88,No
CUST-05373,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,70.85,574.13,No
CUST-05374,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.06,937.12,No
CUST-05375,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.66,397.55,Yes
CUST-05376,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,49.21,3543.35,No
CUST-05377,Male,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.34,102.69,No
CUST-05378,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,61.03,1297.9,Yes
CUST-05379,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.25,94.84,No
CUST-05380,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.14,240.6,No
CUST-05381,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,92.24,72.25,No
CUST-05382,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,79.48,317.3,No
CUST-05383,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),75.83,1079.32,Yes
CUST-05384,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.52,92.65,Yes
CUST-05385,Female,1,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.26,478.65,No
CUST-05386,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),67.82,397.23,Yes
CUST-05387,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.85,339.72,No
CUST-05388,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.59,1778.88,No
CUST-05389,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.14,55.62,Yes
CUST-05390,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,105.06,No
CUST-05391,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.07,1287.14,Yes
CUST-05392,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.86,1121.52,Yes
CUST-05393,Female,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),50.42,868.77,Yes
CUST-05394,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),73.4,440.04,No
CUST-05395,Female,0,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.07,1373.48,No
CUST-05396,Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.38,74.79,Yes
CUST-05397,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.6,74.71,No
CUST-05398,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),84.01,5888.15,No
CUST-05399,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.45,1922.13,No
CUST-05400,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.0,111.65,Yes
CUST-05401,Female,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,92.83,2797.23,No
CUST-05402,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,94.51,86.65,No
CUST-05403,Female,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.72,1853.41,Yes
CUST-05404,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.06,387.15,No
CUST-05405,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.27,7158.24,No
CUST-05406,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),90.92,1267.13,Yes
CUST-05407,Male,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.26,52.25,Yes
CUST-05408,Female,0,No,No,10,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.44,728.29,No
CUST-05409,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,54.16,46.63,Yes
CUST-05410,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.27,1061.02,No
CUST-05411,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,15.85,297.54,No
CUST-05412,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,50.21,98.67,No
CUST-05413,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.06,2028.28,No
CUST-05414,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),59.79,122.57,No
CUST-05415,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.16,355.8,No
CUST-05416,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.66,3831.91,No
CUST-05417,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.28,656.16,Yes
CUST-05418,Female,0,No,No,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,60.55,4383.12,No
CUST-05419,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.7,6143.94,No
CUST-05420,Male,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.45,338.23,Yes
CUST-05421,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.3,524.78,Yes
CUST-05422,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,94.86,6857.43,No
CUST-05423,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.02,65.85,No
CUST-05424,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.57,870.83,Yes
CUST-05425,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.16,657.51,No
CUST-05426,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,76.22,218.75,Yes
CUST-05427,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.7,1290.26,Yes
CUST-05428,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,51.57,2846.3,No
CUST-05429,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.2,1074.07,No
CUST-05430,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.52,2818.0,Yes
CUST-05431,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,12.01,376.72,No
CUST-05432,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.08,236.4,Yes
CUST-05433,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.19,127.49,No
CUST-05434,Male,1,Yes,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),59.93,654.63,No
CUST-05435,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.67,313.4,No
CUST-05436,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.81,2621.97,No
CUST-05437,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),12.06,568.82,No
CUST-05438,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),87.1,793.62,No
CUST-05439,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,293.55,No
CUST-05440,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.88,701.55,No
CUST-05441,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,57.48,3282.26,No
CUST-05442,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.56,77.27,No
CUST-05443,Male,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,86.4,6217.92,No
CUST-05444,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.89,5889.72,No
CUST-05445,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.12,939.61,Yes
CUST-05446,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,17.74,241.3,No
CUST-05447,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.5,714.79,No
CUST-05448,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,57.28,2223.78,No
CUST-05449,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.92,228.78,Yes
CUST-05450,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.01,214.94,No
CUST-05451,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.92,80.2,Yes
CUST-05452,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.88,740.38,No
CUST-05453,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,78.25,532.75,No
CUST-05454,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.19,3122.79,Yes
CUST-05455,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.98,106.07,No
CUST-05456,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.01,485.42,Yes
CUST-05457,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.21,3137.8,Yes
CUST-05458,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,89.75,6444.82,Yes
CUST-05459,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.24,2254.47,No
CUST-05460,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,82.05,4504.51,No
CUST-05461,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.44,1220.67,No
CUST-05462,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,71.93,5161.57,No
CUST-05463,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.16,406.52,No
CUST-05464,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.72,1533.73,No
CUST-05465,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,85.76,173.59,No
CUST-05466,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.51,2776.77,Yes
CUST-05467,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.62,75.33,Yes
CUST-05468,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.73,2269.2,No
CUST-05469,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,84.23,165.38,No
CUST-05470,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,65.91,3637.56,No
CUST-05471,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.22,182.78,No
CUST-05472,Female,0,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.36,198.38,No
CUST-05473,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.15,385.91,Yes
CUST-05474,Female,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),42.77,982.73,No
CUST-05475,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,87.59,3928.6,No
CUST-05476,Male,0,No,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.58,73.61,Yes
CUST-05477,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,62.7,1379.34,Yes
CUST-05478,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),93.18,2787.99,No
